ImageID,Labels,Caption
20511.jpg,1,"A skate boarder doing tricks in a backyard."
20512.jpg,17,"Cat sitting on the floor under an umbrella."
20513.jpg,1 18,"A lady walking a dog during the day."
20514.jpg,16,"A brown and white bird on sand next to water."
20515.jpg,1,"A crowd of people at a mall watching a big screen TV."
20516.jpg,1,"Many kites fly in the sky on a mountain hillside."
20517.jpg,1,"A focused image of a red umbrella with an old wall in the background."
20518.jpg,2 3 14,"A bike parked next to a parking meter on the side of a street."
20519.jpg,1,"Three people walking on the beach with their surfboards."
20520.jpg,3 13,"A red stop sign sitting on the side of a road with the word " Driving ' written under it."
20521.jpg,1,"A woman walking in front of a building with very tight jeans on."
20522.jpg,1 2 9,"A bunch of people laying around and sitting around at a river."
20523.jpg,1,"A man leaping in the air to catch a yellow frisbee."
20524.jpg,1 5,"A large jetliner sitting on top of a runway."
20525.jpg,9 18,"A dog looking out over the water over a wooden railing."
20526.jpg,1,"A brown piece of luggage sitting on top of a wooden book shelf."
20527.jpg,1,"A photo of a woman standing next to a suitcase."
20528.jpg,1 3 6 7 8 9,"A man walks near a small boy running near a downed kite."
20529.jpg,13,"A stop sign sitting in front of a field and a tree."
20530.jpg,8 1 3 15,"A man riding skis through a snow storm holding two snow poles."
20531.jpg,1,"A young man dressed in a business suit and sitting in a vehicle smiles."
20532.jpg,1,"A couple of young men standing next to each other."
20533.jpg,1,"A young girl is holding a black  umbrella."
20534.jpg,1,"A woman laying in bed reading a purple book."
20535.jpg,1,"A baby in blue shirt playing with a black laptop."
20536.jpg,1,"A man sits at a table with a red table cloth as plates hold fruits and condiments sit in the center of the table."
20537.jpg,1,"Sandwich and fancy potato chips on a white dining plate."
20538.jpg,11 1 3,"A man standing next to a little girl as she rides a skateboard."
20539.jpg,1,"A man standing in a room and holding an object to his mouth."
20540.jpg,1 3 6 8 10,"A red double decker bus driving down a street."
20541.jpg,7,"a train on a train track with mountains in the background"
20542.jpg,16,"Two Geese are swimming in the water by a tree."
20543.jpg,1,"a elderly man in a sweater playing the wii game"
20544.jpg,1 15,"A group of picture of a small boy throwing a ball"
20545.jpg,1,"Two people standing on a trail watching a man get ready to hang glide."
20546.jpg,1,"A man is playing tennis with a crowd watching."
20547.jpg,1,"A man standing in a room with items scattered on the floor."
20548.jpg,1 3,"Boy in blue and red jacket holding a baseball bat."
20549.jpg,1,"A few people sitting in a subway car wearing paper hats."
20550.jpg,1,"A man holding a tennis racquet on a tennis court."
20551.jpg,1 10 15 7,"A train comes to a stop at a train station."
20552.jpg,1,"Three young men skating on slopes near some buildings"
20553.jpg,1,"A young man sitting in front of a laptop computer."
20554.jpg,1,"A tall giraffe walking along a road next to a green field."
20555.jpg,1,"A couple of girls on a couch with a remote."
20556.jpg,8 3,"A blue truck parked in front of a white building."
20557.jpg,19,"A white and brown horse walking side by side"
20558.jpg,19,"Three horses standing on a lush green  hillside."
20559.jpg,1,"A guy on a skate board high in the air."
20560.jpg,8,"A run down truck parked in the middle of a field"
20561.jpg,1 15,"Young boy swings bat at home plate during game."
20562.jpg,1,"A man is looking at a laptop computer."
20563.jpg,1 18 9 15,"Several dogs and people standing and sitting near a park bench."
20564.jpg,1,"a person at a table make pizzas on wooden spoons"
20565.jpg,1,"A young child flying a kite over the ocean."
20566.jpg,1 19,"A person is sitting on a cart surrounded by garbage."
20567.jpg,9 1,"A large boat with two smaller boats at it's sides."
20568.jpg,1 6,"A large long bus on a city street."
20569.jpg,9,"A blue and gray Chicago police boat patrolling the ocean."
20570.jpg,1 15,"A beautiful young lady sitting on a park next next to an old man."
20571.jpg,1 3 9,"A group of people riding boats along a river."
20572.jpg,1,"A man holding bags of luggage off the side of a boat."
20573.jpg,1 19,"Black and white photograph of people posing around horses."
20574.jpg,1 18 3,"people leaning on cars with a dog on a leash"
20575.jpg,8 3 4,"Two cars that are sitting next to two motorcycles."
20576.jpg,1,"A young woman chatting on her cell phone outside"
20577.jpg,16,"A yellow and white bird with grey wings perched on a brance."
20578.jpg,1,"A man riding a snowboard down a snow covered slope."
20579.jpg,1,"A table topped with two plates of food and two cans of cola."
20580.jpg,18,"a close up of a dog laying on the ground with a bottle"
20581.jpg,1,"The woman is in the grocery store looking quizzically the large bag of broccoli she is holding."
20582.jpg,1,"A man in white shirt and black shorts playing a game of tennis."
20583.jpg,18,"A small dog is standing inside a suit case."
20584.jpg,1,"A person wearing skis skiing on a ski slope."
20585.jpg,1,"A woman in a kitchen with a sink, stove and an oven."
20586.jpg,16,"A bird flying over a beach next to the ocean"
20587.jpg,1,"A man and a woman are standing in front of a clock."
20588.jpg,6,"The giraffe is standing in the barren field alone."
20589.jpg,1,"The mirrored reflection of a woman brushing her teeth."
20590.jpg,1 3 15,"Some people playing soccer on a scocer field"
20591.jpg,1,"A person holding a sharp knife slicing carrots on a cutting board."
20592.jpg,1,"A city square with bright umbrellas hanging overhead."
20593.jpg,1,"A man in a baseball uniform swinging a bat."
20594.jpg,1,"A surfer falling off her board into the surf"
20595.jpg,1,"a baseball player standing on a dirt mound in a baseball field."
20596.jpg,6,"a transit bus parked near another one in a parking lot"
20597.jpg,1,"A man that is on a ledge with a skateboard."
20598.jpg,1,"A woman in a blue dress is on a tennis court."
20599.jpg,17 1,"A person uses a notebook computer with a sleeping cat in their lap."
20600.jpg,13,"A stop sign with a couple of street signs above it."
20601.jpg,1 15,"group of people playing soccer on a soccer field"
20602.jpg,1,"A person with a knife near a cutting board on a counter."
20603.jpg,1,"A shadow of a man holding a tennis racket."
20604.jpg,8 9 16,"Several boats are sitting on the blue water."
20605.jpg,8 3,"A blue ruck parked in a parking space next to other cars."
20606.jpg,1,"A woman is surfing as a wave approaches her."
20607.jpg,1,"A red living room filled with furniture and a flat screen TV."
20608.jpg,17,"a cat looking into a black purse with a joke written above him"
20609.jpg,17,"A cat is sitting on the floor by the bathroom"
20610.jpg,4,"a florescent green and black motorcycle parked in a residential area"
20611.jpg,1,"A group of skateboarders standing next to a sculpture"
20612.jpg,1,"A young girl holds onto a string that's attached to a kite."
20613.jpg,5,"A large jetliner flying through a blue sky."
20614.jpg,1 2 3,"Two men standing on a side walk at night next to a kids tricycle."
20615.jpg,1 7,"An old-fashioned train emits a high-powered steam from its engines."
20616.jpg,1 3 4 6 8,"People walking down the sidewalk in the rain."
20617.jpg,1 19,"A row of whit horses standing next to each other."
20618.jpg,8 1 6,"A blue city bus putting over at a bus stop."
20619.jpg,16 1,"People lounging at the beach in chairs under umbrellas"
20620.jpg,16 9 1,"A group of boats that are sitting in the water."
20621.jpg,19,"a single horse standing by some trees"
20622.jpg,1,"A man standing on top of a tennis court holding a racquet."
20623.jpg,8 1,"A pink ice cream truck stopped next to people."
20624.jpg,1,"Small boy smiling with his head tilted to the side."
20625.jpg,1,"A woman wearing a green flowery shirt drying her hair with a blow dryer."
20626.jpg,1,"A set of three pictures of bananas a man standing in a yard and a man climbing a fence."
20627.jpg,8 1 4,"Some people riding motorcycles on the streets with others."
20628.jpg,1 9,"An underneath view on a beach umbrella with a table to the side, and some people in rows of chairs on the beach."
20629.jpg,1,"Children and parents sitting on green chairs eating pizza."
20630.jpg,1 3,"A crowd is watching 4 people working on a blanket."
20631.jpg,1,"This kid made his own half pipe in his basement"
20632.jpg,1,"a lady that is staring at some fruit"
20633.jpg,1,"A man holding a sandwich in his left hand."
20634.jpg,1,"A group of people stand around discussing frisbee"
20635.jpg,1,"A person is flying a kite while standing in the water of a beach."
20636.jpg,1 18,"A man sitting on a field next to a dog with a frisbee."
20637.jpg,8 1 6,"A group of people stand in a box above a bus."
20638.jpg,1,"A surfer wearing a wetsuit, surfing on a sunny day."
20639.jpg,1,"A black and white shot shows a series of crashing wave, while above levitates a man on a surfboard hanging onto what looks, improbably, like a trapeze."
20640.jpg,1,"Two women are sitting at a pink table which holds a birthday cake."
20641.jpg,1,"A person sitting at a table with two pizzas and cups."
20642.jpg,1,"A baseball player pitching a ball on a field."
20643.jpg,1 3 4 15,"People sitting at lunch tables eating lunch."
20644.jpg,1 18,"A woman and her dog demonstrating aerial stunts outdoors."
20645.jpg,1,"A man trying to hit tennis ball in a game of tennis on court"
20646.jpg,5,"a propeller plane gets ready to take off"
20647.jpg,16,"A pair of skis sticking out of the snow on a snow covered ski slope."
20648.jpg,1 2 10,"a man stands in the middle of a street holding a wire"
20649.jpg,1,"A huge herd of goats stands near the river."
20650.jpg,1,"A couple stands in front of a stairwell while posing for a picture."
20651.jpg,1 2 14,"A couple of women walking down a street next to a red building."
20652.jpg,17,"A cat wearing a bow tie looking up"
20653.jpg,1,"A group of men standing next to each other in a room."
20654.jpg,1,"The light inside the shower is turned on."
20655.jpg,1,"The contents of a purse laid out on a quilt including a wallet, cards, pens, a smartphone, hair brush and accessories."
20656.jpg,8 10 3,"A truck is on the street in dense fog."
20657.jpg,1 7,"Two old steam trains passing by each other."
20658.jpg,1,"Elderly woman sitting at a table eating a dinner salad with a hotdog and bun on a plate."
20659.jpg,1 2 3,"a guy riding his bicycle down the street"
20660.jpg,1,"A herd of sheep heads down to the water."
20661.jpg,1,"A man kiteboarding over the ocean under a cloudy sky."
20662.jpg,3,"A large couch and a television in a room."
20663.jpg,17,"An orange and white cat standing inside of an open fridge."
20664.jpg,19,"A group of horses standing next to each other on a dirt field."
20665.jpg,1,"Girl with pink hair, panda ears and the words "panda hero" tattooed on her arm  poses holding a stick like an oar."
20666.jpg,17 1,"A person holding a white cup with a kitten inside of it."
20667.jpg,1,"A baby sitting on a desk playing with a laptop computer."
20668.jpg,1,"A woman skiing downhill crouching and holding her poles closed to her body."
20669.jpg,1,"Two men playing a game with Nintendo Wii controller while others watch."
20670.jpg,1 3,"A person on a snowboard in the snow."
20671.jpg,1 3,"A man holding up his arms in a field at night"
20672.jpg,9 1,"A man sitting on the back end of a blue boat"
20673.jpg,1,"a person jumping thru the air riding a wake board"
20674.jpg,1 9,"A man riding a blue jet ski in the water."
20675.jpg,1 3 4 15,"There are several tall buildings within the area."
20676.jpg,1 2 3 4 8 10,"A sidewalk with two trees and a paper dispenser."
20677.jpg,1,"A picture of a meatball sub rapped in tin foil."
20678.jpg,1,"A man standing on a tennis court holding a tennis racquet."
20679.jpg,3 4 7 8 10 15,"A motorcycle parked at a railway crossing in a small town"
20680.jpg,1 18,"A lady with glasses and a dog lying on top of a bed"
20681.jpg,7,"A train going through an area full of trees and shrubbery."
20682.jpg,7,"A long train passing by a freshly plowed field."
20683.jpg,1,"a man in a tie is standing in a room"
20684.jpg,1,"Surfers in the ocean going through the waves."
20685.jpg,18,"A dog lies on a bed while a TV plays."
20686.jpg,1,"A snowboarder adjusts her equipment on a mountain."
20687.jpg,1,"Michael J Fox wearing a suit and tie next to a wall."
20688.jpg,1,"A girl with pink umbrella walking by a grassy area."
20689.jpg,1 3,"A woman holding a camera about to take a picture."
